ltr-1_family-2#LTR/Gypsy	sp|Q9UR07|TF211_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT41|TF212_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT34|TF21_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT35|TF22_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT36|TF23_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT37|TF24_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT38|TF25_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT39|TF26_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT42|TF27_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT43|TF28_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|P0CT40|TF29_SCHPO	29.5	833	524	15	1693	4101	458	1257	1.04e-88	320
ltr-1_family-2#LTR/Gypsy	sp|Q7LHG5|YI31B_YEAST	27.4	843	534	18	1693	4104	668	1471	3.45e-69	260
ltr-1_family-2#LTR/Gypsy	sp|Q99315|YG31B_YEAST	27.4	846	536	18	1693	4113	642	1448	3.78e-69	260
ltr-1_family-2#LTR/Gypsy	sp|P10401|POLY_DROME	24.1	735	466	20	1717	3726	241	948	4.51e-33	143
ltr-1_family-2#LTR/Gypsy	sp|Q8I7P9|POL5_DROME	23.8	755	472	21	1693	3726	174	902	2.44e-28	127
ltr-1_family-2#LTR/Gypsy	sp|P20825|POL2_DROME	27.4	405	217	11	1699	2805	259	622	3.43e-28	127
ltr-1_family-2#LTR/Gypsy	sp|P04323|POL3_DROME	40.7	135	80	0	1922	2326	334	468	2.69e-26	121
ltr-1_family-2#LTR/Gypsy	sp|Q89703|POL_CSVMV	32.6	138	91	2	1916	2326	331	467	4.00e-15	84.3
ltr-1_family-2#LTR/Gypsy	sp|P19199|POL_COYMV	31.6	158	99	4	1919	2368	1534	1690	1.62e-14	83.2
ltr-1_family-2#LTR/Gypsy	sp|Q00962|POL_CAMVN	32.1	156	85	4	1919	2353	372	517	2.18e-14	82.0
ltr-1_family-2#LTR/Gypsy	sp|P03556|POL_CAMVD	32.7	156	84	4	1919	2353	366	511	2.84e-14	81.6
ltr-1_family-2#LTR/Gypsy	sp|P03555|POL_CAMVC	32.7	156	84	4	1919	2353	371	516	2.86e-14	81.6
ltr-1_family-2#LTR/Gypsy	sp|Q02964|POL_CAMVE	32.7	156	84	4	1919	2353	371	516	2.86e-14	81.6
ltr-1_family-2#LTR/Gypsy	sp|P03554|POL_CAMVS	32.7	156	84	4	1919	2353	371	516	3.76e-14	81.3
ltr-1_family-2#LTR/Gypsy	sp|P09523|POL_FMVD	30.5	167	95	4	1916	2383	363	519	6.38e-14	80.5
ltr-1_family-101#LTR/Gypsy	sp|Q9UR07|TF211_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT41|TF212_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT34|TF21_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT35|TF22_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT36|TF23_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT37|TF24_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT38|TF25_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT39|TF26_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT42|TF27_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT43|TF28_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P0CT40|TF29_SCHPO	32.9	365	233	7	8182	9255	905	1264	2.55e-42	175
ltr-1_family-101#LTR/Gypsy	sp|P14381|YTX2_XENLA	33.1	163	105	1	5630	6106	456	618	4.96e-14	82.8
ltr-1_family-101#LTR/Gypsy	sp|P20825|POL2_DROME	24.1	316	208	5	1672	2577	324	621	2.24e-09	67.4
